id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
927964,Rental unit in Montreal · ★4.51 · 2 bedrooms · 2 beds · 1 bath,4795915,Nicole,,Villeray-Saint-Michel-Parc-Extension,45.55459,-73.59638,Entire home/apt,52,32,36,2023-06-17,0.28,5,281,2,
927978,Rental unit in Montreal · ★4.48 · 2 bedrooms · 2 beds · 1 bath,4795915,Nicole,,Rosemont-La Petite-Patrie,45.55538,-73.59036,Entire home/apt,49,32,33,2019-08-08,0.29,5,208,0,
929583,Rental unit in Montreal · ★4.78 · 1 bedroom · 1 bed · 1 bath,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53377,-73.56627,Entire home/apt,50,32,36,2023-08-11,0.30,2,193,5,
936438,Rental unit in Montreal · ★4.85 · 1 bedroom · 1 bed · 1 bath,5054644,Denis,,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,104,2,60,2023-09-10,0.48,2,296,17,"257530, expires: 2024-07-31"
937926,Loft in Montreal · ★4.58 · 2 bedrooms · 1 bed · 1 bath,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,80,5,115,2023-09-16,0.91,4,167,19,"266641, expires: 2024-07-31"
938150,Loft in Montreal · ★4.71 · 2 bedrooms · 1 bed · 1 bath,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,91,5,155,2023-09-26,1.22,4,177,29,"266641, expires: 2024-07-31"
939730,Rental unit in Montreal · ★4.71 · 3 bedrooms · 3 beds · 1 bath,3345978,Mathieu,,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,83,45,21,2023-04-17,0.17,3,153,1,
942837,Rental unit in Montreal · ★4.96 · 3 bedrooms · 3 beds · 1 bath,4462156,Florence Et France,,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2019-07-13,0.23,8,98,0,
987285,Rental unit in Montreal · ★4.76 · 3 bedrooms · 3 beds · 1 bath,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,150,14,34,2023-08-17,0.27,1,63,3,"308396, expires: 2024-02-07T01:00:00Z"
1003202,Home in Montreal · ★4.33 · 1 bedroom · 1 bed · 3 baths,1020994,Melanie,,Ville-Marie,45.49048,-73.56719,Private room,26,31,11,2022-04-30,0.09,8,160,0,
1019168,Rental unit in Montreal · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,39300,Lilou,,Le Plateau-Mont-Royal,45.52169,-73.58807,Private room,45,31,124,2023-08-25,1.10,1,122,10,
1022114,Guest suite in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 bath,4121417,Olivier,,Rosemont-La Petite-Patrie,45.53506,-73.60639,Entire home/apt,100,31,7,2023-08-18,0.06,1,68,3,
1046057,Rental unit in Montreal · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,3775482,Mylene,,Le Plateau-Mont-Royal,45.5216,-73.59065,Entire home/apt,112,59,21,2023-08-25,0.17,1,270,2,
1067530,Rental unit in Montreal · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,5874268,Sarah,,Le Plateau-Mont-Royal,45.52202,-73.57864,Private room,37,31,44,2023-10-01,0.36,1,152,2,
1069924,Loft in Montreal · 1 bedroom · 1 bed · 1 bath,432864,Olivier,,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,99,180,1,2013-04-18,0.01,1,0,0,
1075759,Rental unit in Montreal · ★4.81 · 1 bedroom · 2 beds · 1 bath,3704756,Sylvain,,Ville-Marie,45.52152,-73.56156,Entire home/apt,49,32,129,2023-01-30,1.02,2,251,1,
1094965,Rental unit in Montreal · 1 bedroom · 1 bed,6015832,Marie-Josée,,Mercier-Hochelaga-Maisonneuve,45.55328,-73.55326,Private room,34,360,0,,,1,0,0,
1096987,Rental unit in Montreal · ★4.77 · 3 bedrooms · 3 beds · 1 bath,1456150,Simon,,Rosemont-La Petite-Patrie,45.53165,-73.60797,Entire home/apt,125,31,47,2022-07-31,0.38,2,0,0,
1149696,Home in Montreal · ★5.0 · 3 bedrooms · 4 beds · 2 baths,1213675,Elric,,Rosemont-La Petite-Patrie,45.5367,-73.5932,Entire home/apt,300,6,14,2023-08-05,0.11,1,0,2,"308905, expires: 2024-02-28"
1151635,Rental unit in Montreal · ★4.22 · 2 bedrooms · 1 bed · 1 bath,6312297,Katherine,,Le Plateau-Mont-Royal,45.52716,-73.57478,Entire home/apt,50,32,27,2023-07-07,0.24,14,328,2,
1153396,Rental unit in Montreal · ★4.70 · 1 bedroom · 1 bed · 1 bath,6338106,Mikael,,Le Plateau-Mont-Royal,45.52536,-73.58573,Entire home/apt,95,45,27,2016-08-27,0.21,1,0,0,
1177300,Rental unit in Montreal · ★4.92 · 2 bedrooms · 3 beds · 1 bath,6441424,Coco & Jack,,Mercier-Hochelaga-Maisonneuve,45.55398,-73.5497,Entire home/apt,209,5,194,2023-10-02,1.55,1,279,14,"267234, expires: 2024-06-30T14:08:50Z"
1183363,Loft in Montréal · ★4.93 · 3 bedrooms · 6 beds · 2 baths,1015379,Marie,,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire home/apt,312,1,262,2023-09-18,2.11,1,304,49,"297133, expires: 2023-12-31"
1190611,Place to stay in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,6508215,Cubahaus International,,Ville-Marie,45.511835094689566,-73.56654227989887,Private room,70,32,8,2023-06-16,0.06,2,291,1,
1190762,Place to stay in Montreal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,6508215,Cubahaus International,,Ville-Marie,45.51251,-73.56526,Private room,105,32,4,2013-07-24,0.03,2,293,0,
1223837,Rental unit in Montreal · ★4.88 · 1 bedroom · 1 bed · 1 bath,6675383,Marc-André,,Le Plateau-Mont-Royal,45.52551,-73.58954,Entire home/apt,130,31,17,2022-08-17,0.14,1,0,0,
1231516,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54403,-73.63151,Private room,28,31,5,2023-08-01,0.04,3,136,3,
1232374,Rental unit in Montreal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,6720816,Amy,,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,121,31,115,2023-09-02,0.92,2,291,1,
1236108,Home in Montreal · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,6672864,Guy,,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.04,2,0,0,
1238669,Rental unit in Montréal · ★4.92 · 1 bedroom · 1 bed · 1 bath,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54762,-73.63594,Entire home/apt,55,31,39,2020-03-14,0.51,3,189,0,
1242755,Loft in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 bath,6672864,Guy,,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.09,2,0,0,
1246177,Townhouse in Montreal · ★4.77 · 3 bedrooms · 3 beds · 2.5 baths,6790831,Jean,,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,350,5,263,2023-09-21,2.09,1,173,9,"313862, expires: 2024-05-29"
1296772,Rental unit in Montreal · ★4.80 · 2 bedrooms · 3 beds · 1 bath,2148392,Vicente,,Villeray-Saint-Michel-Parc-Extension,45.53941,-73.61949,Entire home/apt,69,32,33,2023-08-31,0.26,1,123,4,
1320736,Rental unit in Montreal · ★4.91 · 1 bedroom · 1 bed · 1 bath,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53434,-73.58697,Entire home/apt,145,31,48,2023-10-05,0.39,4,191,7,307396
1331571,Rental unit in Montreal · ★4.77 · 2 bedrooms · 3 beds · 1 bath,38016,Philippe,,Le Plateau-Mont-Royal,45.53086,-73.57776,Entire home/apt,158,2,23,2023-07-16,0.18,1,16,11,"307397, expires: 2023-10-31"
1331679,Home in Montreal · ★4.61 · 1 bedroom · 2 beds · 1 shared bath,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49181,-73.6294,Private room,33,32,85,2022-08-20,0.69,11,0,0,
1339165,Rental unit in Montreal · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,7218739,Yan,,Villeray-Saint-Michel-Parc-Extension,45.54207,-73.61947,Private room,50,2,161,2023-10-06,1.30,1,281,39,"306386, expires: 2024-08-31"
1351673,Rental unit in Montreal · ★4.86 · 1 bedroom · 1 bed · 1 bath,2462509,Marisol,,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire home/apt,90,31,123,2023-07-28,1.10,1,6,2,186830
1367805,Home in Montreal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49185,-73.62946,Private room,24,32,133,2023-08-31,1.07,11,139,2,
1377713,Rental unit in Montreal · ★4.69 · 3 bedrooms · 3 beds · 2 baths,1722633,Antonie,,Ville-Marie,45.51244,-73.56744,Entire home/apt,256,2,651,2023-09-26,5.23,1,205,49,"299969, expires: 2023-11-30"
1386010,Loft in Montreal · ★4.86 · Studio · 1 bed · 1 bath,2747436,Ariane-Li,,Ville-Marie,45.49912,-73.55432,Entire home/apt,80,365,36,2022-06-30,0.29,1,364,0,
1426712,Rental unit in Montreal · ★4.73 · 2 bedrooms · 2 beds · 1 bath,7673547,Patrick,,Rosemont-La Petite-Patrie,45.55028,-73.58097,Entire home/apt,100,31,28,2022-10-12,0.23,1,245,1,
1431430,Rental unit in Montreal · ★4.93 · 1 bedroom · 1 bed · 1 bath,7685881,Pat,,Ville-Marie,45.49935,-73.5558,Entire home/apt,250,31,156,2023-09-02,1.26,5,172,21,160672
1447970,Rental unit in Montreal · ★4.83 · 1 bedroom · 1 bed · 1 bath,1213588,Hugues,,Le Plateau-Mont-Royal,45.51585,-73.57393,Entire home/apt,125,31,24,2023-09-03,0.20,1,265,5,
1458435,Rental unit in Montreal · ★4.68 · 1 bedroom · 1 bed · 1 bath,6242955,Yan,,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire home/apt,139,2,147,2023-09-04,1.32,1,70,7,"303664, expires: 2023-12-31"
1462416,Rental unit in Montreal · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,7837525,Touria,,Ville-Marie,45.52379,-73.5553,Private room,95,31,31,2023-08-07,0.26,1,337,1,
1473849,Loft in Montréal · 3 bedrooms · 3 beds · 1 bath,3660851,Ted,,Ville-Marie,45.517662,-73.56054,Entire home/apt,550,3,2,2023-06-19,0.19,2,323,2,"311365, expires: 2023-11-30"
1496979,Rental unit in Montreal · ★4.85 · 1 bedroom · 1 bed · 1 bath,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53096,-73.58513,Entire home/apt,130,31,21,2023-07-27,0.17,4,38,4,307396
1501912,Rental unit in Montreal · ★4.70 · 1 bedroom · 1 bed · 2.5 baths,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.539067772273945,-73.6074790354254,Private room,141,1,622,2023-10-04,5.92,6,339,87,"286775, expires: 2024-08-31T20:12:54Z"
1502401,Rental unit in Montreal · ★4.50 · 1 bedroom · 2 beds · 1 bath,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54768,Entire home/apt,45,365,6,2020-06-28,0.06,1,280,0,
1514235,Condo in Montreal · ★4.83 · 1 bedroom · 1 bed · 1 bath,8085323,Craig,,Ville-Marie,45.49576,-73.57296,Entire home/apt,171,182,12,2019-08-08,0.11,1,356,0,
1532800,Rental unit in Montreal · ★4.90 · 2 bedrooms · 2 beds · 1 bath,4641329,Pierrette,,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,290,31,42,2023-10-04,0.37,4,358,11,307396
1544844,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 bath,8232632,Luz,,Villeray-Saint-Michel-Parc-Extension,45.56489,-73.59731,Entire home/apt,42,32,224,2023-08-31,1.82,1,242,1,
1554643,Rental unit in Montreal · ★4.92 · 2 bedrooms · 2 beds · 1 bath,7038328,Lissa,,Lachine,45.43079,-73.67173,Entire home/apt,70,32,40,2021-01-02,0.33,2,6,0,
1571302,Condo in Montreal · ★4.83 · 2 bedrooms · 2 beds · 1 bath,8355288,Cadet,,Le Sud-Ouest,45.48081,-73.57793,Entire home/apt,174,365,7,2023-01-01,0.12,1,0,3,
1581691,Rental unit in Montreal · ★5.0 · 1 bedroom · 2 beds · 1 bath,8412574,Nancy,,Ville-Marie,45.5081,-73.55797,Entire home/apt,114,180,4,2022-05-14,0.03,1,365,0,
1592606,Guest suite in Montreal · ★4.71 · Studio · 2 beds · 1 bath,17556336,Geneviève,,Ahuntsic-Cartierville,45.57158,-73.64661,Entire home/apt,100,32,45,2023-08-01,0.40,1,260,3,
1594053,Loft in Montreal · ★4.87 · 1 bedroom · 2 beds · 1 bath,8502121,Istifan,,Ville-Marie,45.50169884840736,-73.55849248197913,Entire home/apt,239,31,18,2023-03-31,0.15,2,0,3,
1601488,Loft in Montreal · ★4.83 · 1 bedroom · 2 beds · 1 bath,8534820,Gerard,,Ville-Marie,45.49862,-73.55977,Entire home/apt,289,31,66,2023-06-19,0.57,2,127,2,123456
1606972,Rental unit in Montreal · 1 bedroom · 3 beds · 1 bath,8560186,Sophie,,Le Plateau-Mont-Royal,45.52545,-73.60227,Entire home/apt,95,31,1,2023-09-01,0.79,1,291,1,
1654750,Condo in Montreal · ★4.46 · 2 bedrooms · 2 beds · 1 bath,8751784,Omid,,Ville-Marie,45.51871,-73.55818,Entire home/apt,120,31,25,2022-11-16,0.21,1,338,1,
1663916,Condo in Montreal · ★4.92 · 1 bedroom · 1 bed · 1 bath,8804361,Lilian,,Le Plateau-Mont-Royal,45.526554,-73.603584,Entire home/apt,334,3,143,2023-09-21,1.17,1,10,16,"313335, expires: 2024-05-18"
1685875,Rental unit in Montreal · ★4.83 · Studio · 1 bed · 1 bath,8912131,Annie,,Rosemont-La Petite-Patrie,45.53295,-73.61347,Entire home/apt,51,32,281,2023-08-31,2.44,2,172,3,
1690855,Loft in Montreal · 1 bedroom · 1 bed · 1 bath,4162573,Estée,,Ville-Marie,45.50725,-73.57072,Entire home/apt,110,300,2,2013-11-02,0.02,1,0,0,
1712572,Rental unit in Montreal · 1 bedroom · 1 bed · 1 bath,387422,Service,,Ville-Marie,45.51195,-73.55062,Entire home/apt,99,90,1,2017-07-06,0.01,20,364,0,
1755790,Home in Montreal · ★4.79 · Studio · 2 beds · 1 bath,9233712,Catherine,,Rosemont-La Petite-Patrie,45.54424,-73.60263,Entire home/apt,80,31,34,2023-08-31,0.28,2,224,5,
1762680,Rental unit in Montreal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1433221,Miriam,,Rosemont-La Petite-Patrie,45.53275,-73.6159,Entire home/apt,150,28,23,2023-08-17,0.19,1,0,3,"310374, expires: 2024-06-30"
1763872,Rental unit in Montreal · ★4.71 · 2 bedrooms · 3 beds · 1 bath,1803138,MFS - Maria,,Ahuntsic-Cartierville,45.54035,-73.64508,Entire home/apt,105,33,7,2022-05-14,0.06,5,126,0,
1767393,Home in Montreal · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,1020994,Melanie,,Le Sud-Ouest,45.48995,-73.56535,Private room,25,31,4,2022-04-15,0.04,8,164,0,
1838648,Loft in Montréal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,3998914,Brad & Dan,,Le Plateau-Mont-Royal,45.52143,-73.57345,Entire home/apt,229,2,765,2023-10-04,6.43,3,36,79,"281470, expires: 2024-02-28"
1844027,Rental unit in Montreal · ★4.74 · 1 bedroom · 1 bed · 1 bath,3368536,Redgi,,Le Plateau-Mont-Royal,45.53285,-73.58246,Entire home/apt,150,3,125,2023-10-03,1.06,1,23,20,"306732, expires: 2024-09-30"
1851104,Condo in Montreal · ★4.94 · 1 bedroom · 1 bed · 1 bath,3302556,A.,,Ville-Marie,45.5095,-73.56323,Entire home/apt,85,180,17,2020-02-29,0.14,1,280,0,
1869544,Condo in Montreal · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,9500203,René,,Villeray-Saint-Michel-Parc-Extension,45.53926,-73.62067,Entire home/apt,282,2,76,2023-09-29,0.68,1,300,19,"312866, expires: 2024-05-18T00:00:00Z"
1875887,Rental unit in Montreal · ★4.80 · Studio · 1 bed · 1 bath,9770464,Melissa,,Ville-Marie,45.52385,-73.55971,Entire home/apt,57,32,35,2023-07-06,0.35,14,292,2,
1890203,Rental unit in Montreal · ★4.94 · 2 bedrooms · 2 beds · 1 bath,9828616,Lance,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46878,-73.6219,Entire home/apt,250,31,73,2023-06-25,0.61,2,218,6,"294907, expires: 2023-09-30"
1972258,Condo in Montreal · ★4.71 · 2 bedrooms · 2 beds · 1 bath,9598509,Cécile,,Le Plateau-Mont-Royal,45.52155,-73.57456,Entire home/apt,129,31,7,2023-08-06,0.07,2,0,6,313336
2014326,Rental unit in Montreal · ★4.92 · 3 bedrooms · 3 beds · 1 bath,10359474,Anne,,Le Plateau-Mont-Royal,45.52777,-73.58024,Entire home/apt,299,7,27,2023-08-19,0.30,1,52,5,"306955, expires: 2023-10-31"
2036252,Rental unit in Montréal · ★4.83 · 4 bedrooms · 6 beds · 1 bath,9742198,Yvette & Philippe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47575,-73.61208,Entire home/apt,300,90,24,2018-02-21,0.23,1,90,0,
2037495,Loft in Montreal · ★4.90 · 1 bedroom · 1 bath,8534820,Gerard,,Ville-Marie,45.50438,-73.55943,Entire home/apt,256,31,99,2023-08-26,0.87,2,362,7,123456
2041714,Rental unit in Montreal · ★4.96 · 1 bedroom · 1 bed · 1 bath,9444647,Joseph,,Le Plateau-Mont-Royal,45.5289,-73.57182,Entire home/apt,50,31,560,2023-07-31,4.75,1,85,2,
2045477,Condo in Montreal · ★4.84 · 1 bedroom · 2 beds · 1 bath,6136951,Sylvie,,Rosemont-La Petite-Patrie,45.55509,-73.58583,Entire home/apt,82,31,38,2023-08-24,0.33,2,18,3,
2071929,Home in Montréal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,2737452,Carole,,Le Plateau-Mont-Royal,45.53248,-73.5671,Entire home/apt,99,31,43,2023-07-01,0.49,2,9,2,
2080456,Rental unit in Montreal · ★4.44 · 3 bedrooms · 3 beds · 1 bath,10629094,Benoit,,Rosemont-La Petite-Patrie,45.55237,-73.59676,Entire home/apt,130,32,20,2022-10-27,0.17,1,159,1,
2083165,Rental unit in Montreal · ★4.75 · 1 bedroom · 1 bed · 1 bath,1016614,Home In Montreal,,Verdun,45.46669,-73.57168,Entire home/apt,91,90,16,2023-05-31,0.14,7,122,3,
2131283,Rental unit in Montréal-Est · ★4.46 · 2 bedrooms · 3 beds · 1 bath,10873633,Wahab,,Rivière-des-Prairies-Pointe-aux-Trembles,45.6428,-73.49825,Entire home/apt,48,32,39,2022-10-16,0.34,4,324,1,
2131499,Rental unit in Montreal · 1 bedroom · 1 bed · 1 bath,10874972,Trevor,,Le Plateau-Mont-Royal,45.52635,-73.57507,Entire home/apt,120,91,0,,,1,359,0,
2133810,Rental unit in Montréal-Est · ★4.69 · 2 bedrooms · 3 beds · 1 bath,10873633,Wahab,,Rivière-des-Prairies-Pointe-aux-Trembles,45.64276,-73.49736,Entire home/apt,58,32,52,2023-01-02,0.45,4,280,2,
2178331,Condo in Montreal · ★4.84 · 2 bedrooms · 2 beds · 1 bath,1518378,Ilona,,Le Plateau-Mont-Royal,45.51437,-73.57005,Entire home/apt,139,31,93,2023-09-05,0.79,1,291,11,
2189364,Rental unit in Montreal · 1 bedroom · 1 bed · 1 bath,7375775,Anthony,,Le Sud-Ouest,45.49602,-73.55605,Entire home/apt,150,31,0,,,1,174,0,
2203437,Rental unit in Montreal · ★4.75 · 2 bedrooms · 3 beds · 1 bath,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52331,-73.6004,Entire home/apt,160,31,58,2023-08-31,0.49,4,300,2,
2210744,Condo in Montréal · ★4.82 · 1 bedroom · 2 beds · 1 bath,1206439,Lina,,Le Plateau-Mont-Royal,45.52164,-73.59317,Entire home/apt,207,3,17,2023-08-17,0.32,1,112,4,"304975, expires: 2024-05-31"
2223204,Cottage in Montreal · ★4.94 · 3 bedrooms · 4 beds · 2 baths,11344157,Nicolas,,Villeray-Saint-Michel-Parc-Extension,45.54258,-73.63469,Entire home/apt,400,4,32,2023-09-04,0.28,1,75,11,"304909, expires: 2024-05-31"
2238241,Condo in Montreal · ★4.79 · 3 bedrooms · 3 beds · 1 bath,11429288,Nicolas,,Le Plateau-Mont-Royal,45.5203,-73.5728,Entire home/apt,190,31,62,2023-08-13,0.53,1,286,3,
2254170,Aparthotel in Montreal · ★4.53 · 1 bedroom · 3 beds · 1 bath,11511525,Turgay,,Le Plateau-Mont-Royal,45.50941,-73.57234,Entire home/apt,257,1,19,2023-09-24,0.20,4,197,1,"221252, expires: 2024-05-31"
2302730,Rental unit in Montreal · ★5.0 · 1 bedroom · 1 bed · 1 bath,5736958,Hellen,,Ville-Marie,45.52381,-73.55025,Entire home/apt,88,365,3,2014-09-01,0.03,1,0,0,
2310328,Rental unit in Montréal · ★4.75 · 1 bedroom · 2 beds · 1 bath,11798449,Sylvie,,Le Plateau-Mont-Royal,45.53321,-73.58563,Entire home/apt,125,31,201,2023-08-31,1.75,2,344,1,
2332992,Loft in Montreal · ★4.95 · 1 bedroom · 1 bed · 1 bath,11916402,Loft,,Ville-Marie,45.49893,-73.55658,Entire home/apt,99,31,22,2023-07-31,0.19,3,66,1,
2338432,Rental unit in Montreal · ★4.75 · Studio · 1 bed · 1 bath,11943082,We Rent For You,,Le Plateau-Mont-Royal,45.51391,-73.57071,Entire home/apt,210,1,32,2023-07-18,0.30,22,0,7,"267551, expires: 2024-06-30"
2339145,Rental unit in Montreal · ★4.83 · Studio · 1 bed · 1 bath,11943082,We Rent For You,,Le Plateau-Mont-Royal,45.51244,-73.57257,Entire home/apt,570,1,30,2023-07-16,0.28,22,0,9,"267551, expires: 2024-06-30"
2356108,Loft in Montreal · ★4.88 · 1 bedroom · 1 bed · 1 bath,11916402,Loft,,Ville-Marie,45.50041,-73.55637,Entire home/apt,90,31,68,2023-07-09,0.59,3,143,5,
2357303,Rental unit in Montreal · ★4.81 · 2 bedrooms · 3 beds · 1 bath,12038788,Marilyn,,Le Plateau-Mont-Royal,45.52499,-73.58691,Entire home/apt,85,60,31,2023-06-30,0.27,1,136,1,
2357471,Rental unit in Montreal · ★4.98 · 1 bedroom · 2 beds · 1 bath,5054644,Denis,,Rosemont-La Petite-Patrie,45.56722,-73.577,Entire home/apt,104,2,42,2023-09-23,0.47,2,300,21,"257530, expires: 2024-07-31"
2406716,Home in Montreal · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,2983465,Marie,,Rosemont-La Petite-Patrie,45.53981,-73.6126,Entire home/apt,110,31,47,2023-08-20,0.41,1,0,1,
2407187,Home in Montreal · ★4.98 · 2 bedrooms · 2 beds · 2 baths,12305151,Nicolas,,Le Plateau-Mont-Royal,45.52702,-73.58339,Entire home/apt,478,31,47,2023-10-02,0.47,1,355,4,"304615, expires: 2024-04-30"
2413434,Home in Montreal · ★4.74 · 3 bedrooms · 5 beds · 1 bath,9422280,Lilibeth,,Anjou,45.59586,-73.548,Entire home/apt,96,31,168,2023-09-02,1.45,1,365,3,
2415062,Rental unit in Montreal · ★4.88 · 2 bedrooms · 2 beds · 1 bath,12344579,Freddy,,Le Plateau-Mont-Royal,45.52952,-73.57389,Entire home/apt,120,31,17,2023-08-18,0.15,1,177,2,
2426058,Rental unit in Montréal · ★4.96 · 2 bedrooms · 3 beds · 1 bath,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52325,-73.59824,Entire home/apt,258,31,53,2023-07-16,0.47,4,331,3,
2434936,Rental unit in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 bath,12445293,Jamil,,Rosemont-La Petite-Patrie,45.5356,-73.59313,Entire home/apt,90,180,4,2015-12-09,0.04,1,364,0,
2460213,Rental unit in Montreal · ★4.79 · 2 bedrooms · 4 beds · 1 bath,3998914,Brad & Dan,,Le Plateau-Mont-Royal,45.51998,-73.57326,Entire home/apt,204,2,690,2023-10-05,5.98,3,42,76,"281282, expires: 2024-02-28"
2481764,Rental unit in Montreal · ★4.60 · 2 bedrooms · 2 beds · 1 bath,12696106,Sudhir,,Le Plateau-Mont-Royal,45.51581,-73.58055,Entire home/apt,118,31,82,2023-04-30,0.72,2,193,3,
2514605,Home in Montreal · ★4.75 · 1 bedroom · 1 bed · 1 private bath,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49215,-73.62921,Private room,36,32,153,2023-07-01,1.35,11,67,2,
2524236,Loft in Montreal · ★4.66 · 1 bedroom · 1 bed · 1 bath,11916402,Loft,,Ville-Marie,45.50033,-73.55586,Entire home/apt,90,31,48,2023-09-01,0.42,3,148,2,
2529752,Rental unit in Montreal · ★4.80 · Studio · 2 beds · 1 bath,3299104,Franca,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47199,-73.60593,Entire home/apt,40,365,10,2022-06-30,0.09,5,7,0,
